Gene stable ID	Transcript stable ID	Gene type
ENSG00000264930	ENST00000584626	processed_pseudogene
ENSG00000228333	ENST00000455462	protein_coding
ENSG00000284328	ENST00000640783	unprocessed_pseudogene
ENSG00000284300	ENST00000638744	unprocessed_pseudogene
ENSG00000227157	ENST00000416008	lincRNA
ENSG00000225765	ENST00000449772	lincRNA
ENSG00000264316	ENST00000577757	unprocessed_pseudogene
ENSG00000240103	ENST00000463573	unprocessed_pseudogene
ENSG00000241225	ENST00000481618	unprocessed_pseudogene
ENSG00000198681	ENST00000356661	protein_coding
ENSG00000223833	ENST00000437517	protein_coding
ENSG00000282469	ENST00000633220	lincRNA
ENSG00000268883	ENST00000538162	unprocessed_pseudogene
ENSG00000274950	ENST00000621749	protein_coding
ENSG00000235961	ENST00000421798	protein_coding
ENSG00000228902	ENST00000451049	processed_pseudogene
ENSG00000140280	ENST00000267838	protein_coding
ENSG00000256618	ENST00000540040	protein_coding
ENSG00000224627	ENST00000412884	processed_pseudogene
ENSG00000269546	ENST00000601934	processed_pseudogene
ENSG00000069849	ENST00000475483	protein_coding
ENSG00000254197	ENST00000520606	lincRNA
ENSG00000172519	ENST00000642092	protein_coding
ENSG00000267453	ENST00000589345	transcribed_unprocessed_pseudogene
ENSG00000267056	ENST00000585431	processed_pseudogene
ENSG00000249906	ENST00000514506	antisense
ENSG00000177791	ENST00000359322	protein_coding
ENSG00000239989	ENST00000437537	transcribed_processed_pseudogene
ENSG00000265298	ENST00000583145	unprocessed_pseudogene
ENSG00000182575	ENST00000328741	protein_coding
ENSG00000260093	ENST00000562143	antisense
ENSG00000215548	ENST00000376334	unprocessed_pseudogene
ENSG00000270799	ENST00000605472	processed_pseudogene
ENSG00000239684	ENST00000458150	processed_pseudogene
ENSG00000232084	ENST00000452354	lincRNA
ENSG00000088826	ENST00000493223	protein_coding
ENSG00000228968	ENST00000458182	lincRNA
ENSG00000267262	ENST00000587759	antisense
ENSG00000203876	ENST00000369657	processed_transcript
ENSG00000261553	ENST00000563635	processed_transcript
ENSG00000022567	ENST00000519067	protein_coding
ENSG00000214176	ENST00000578036	transcribed_unprocessed_pseudogene
ENSG00000254019	ENST00000518520	antisense
ENSG00000234200	ENST00000452967	unprocessed_pseudogene
ENSG00000234260	ENST00000423657	unprocessed_pseudogene
ENSG00000196096	ENST00000360083	lincRNA
ENSG00000147481	ENST00000518864	protein_coding
ENSG00000198883	ENST00000361887	protein_coding
ENSG00000254358	ENST00000517555	processed_pseudogene
ENSG00000116031	ENST00000410009	protein_coding
ENSG00000101892	ENST00000218008	protein_coding
ENSG00000270714	ENST00000604003	processed_pseudogene
ENSG00000267147	ENST00000588275	lincRNA
ENSG00000225624	ENST00000440297	unprocessed_pseudogene
ENSG00000168032	ENST00000301825	protein_coding
ENSG00000225836	ENST00000428166	lincRNA
ENSG00000267723	ENST00000592263	lincRNA
ENSG00000205903	ENST00000382252	protein_coding
ENSG00000165392	ENST00000298139	protein_coding
ENSG00000239713	ENST00000407997	protein_coding
ENSG00000266885	ENST00000582527	transcribed_processed_pseudogene
ENSG00000261020	ENST00000562182	lincRNA
ENSG00000275768	ENST00000612939	unprocessed_pseudogene
ENSG00000147509	ENST00000297313	protein_coding
ENSG00000047457	ENST00000481169	protein_coding
ENSG00000238031	ENST00000427064	lincRNA
ENSG00000273203	ENST00000608373	lincRNA
ENSG00000235328	ENST00000429106	processed_pseudogene
ENSG00000230401	ENST00000422271	lincRNA
ENSG00000237222	ENST00000423318	lincRNA
ENSG00000283554	ENST00000637462	lincRNA
ENSG00000148606	ENST00000372371	protein_coding
ENSG00000231723	ENST00000414265	processed_pseudogene
ENSG00000272899	ENST00000609480	protein_coding
ENSG00000233340	ENST00000443652	antisense
ENSG00000249962	ENST00000507624	processed_pseudogene
ENSG00000272831	ENST00000607978	antisense
ENSG00000278008	ENST00000619065	processed_pseudogene
ENSG00000226002	ENST00000441415	unprocessed_pseudogene
ENSG00000261350	ENST00000566562	lincRNA
ENSG00000227623	ENST00000433830	processed_pseudogene
ENSG00000176194	ENST00000320477	protein_coding
ENSG00000167196	ENST00000308275	protein_coding
ENSG00000284490	ENST00000638271	unprocessed_pseudogene
ENSG00000267663	ENST00000590066	processed_pseudogene
ENSG00000254278	ENST00000518362	antisense
ENSG00000234585	ENST00000419314	transcribed_unprocessed_pseudogene
ENSG00000204381	ENST00000533999	protein_coding
ENSG00000255280	ENST00000526967	processed_pseudogene
ENSG00000229046	ENST00000445197	processed_pseudogene
ENSG00000173914	ENST00000525754	protein_coding
ENSG00000275723	ENST00000633783	protein_coding
ENSG00000282789	ENST00000632184	processed_pseudogene
ENSG00000144619	ENST00000422330	protein_coding
ENSG00000186868	ENST00000571311	protein_coding
ENSG00000248643	ENST00000412278	protein_coding
ENSG00000205923	ENST00000567119	protein_coding
ENSG00000179598	ENST00000321560	protein_coding
ENSG00000185294	ENST00000329196	protein_coding
ENSG00000260293	ENST00000561847	sense_intronic
ENSG00000167419	ENST00000582328	protein_coding
ENSG00000176998	ENST00000418983	unprocessed_pseudogene
ENSG00000256762	ENST00000537309	protein_coding
ENSG00000139684	ENST00000378720	protein_coding
ENSG00000272235	ENST00000607061	lincRNA
ENSG00000272236	ENST00000606834	lincRNA
ENSG00000285761	ENST00000648999	lincRNA
ENSG00000235821	ENST00000441380	processed_pseudogene
ENSG00000227046	ENST00000455860	protein_coding
ENSG00000282463	ENST00000631906	processed_pseudogene
ENSG00000197471	ENST00000395389	protein_coding
ENSG00000275019	ENST00000616493	protein_coding
ENSG00000271874	ENST00000606491	lincRNA
ENSG00000103449	ENST00000251020	protein_coding
ENSG00000011132	ENST00000588984	protein_coding
ENSG00000237238	ENST00000647845	transcribed_unprocessed_pseudogene
ENSG00000136068	ENST00000490882	protein_coding
ENSG00000228522	ENST00000444603	transcribed_unprocessed_pseudogene
ENSG00000182272	ENST00000530717	protein_coding
ENSG00000259663	ENST00000601500	antisense
ENSG00000130377	ENST00000591738	protein_coding
ENSG00000089486	ENST00000563332	protein_coding
ENSG00000270972	ENST00000605240	lincRNA
ENSG00000172262	ENST00000503599	protein_coding
ENSG00000180205	ENST00000326000	protein_coding
ENSG00000230973	ENST00000441066	processed_pseudogene
ENSG00000215068	ENST00000451894	antisense
ENSG00000171054	ENST00000338616	protein_coding
ENSG00000282063	ENST00000631738	processed_pseudogene
ENSG00000233064	ENST00000454882	lincRNA
ENSG00000260605	ENST00000568471	lincRNA
ENSG00000255274	ENST00000636151	protein_coding
ENSG00000169783	ENST00000355300	protein_coding
ENSG00000259281	ENST00000557799	antisense
ENSG00000271788	ENST00000607715	lincRNA
ENSG00000250711	ENST00000503606	processed_pseudogene
ENSG00000150459	ENST00000382533	protein_coding
ENSG00000255084	ENST00000526976	antisense
ENSG00000259666	ENST00000558691	antisense
ENSG00000237713	ENST00000456809	lincRNA
ENSG00000259527	ENST00000560153	lincRNA
ENSG00000236759	ENST00000481372	protein_coding
ENSG00000219930	ENST00000422905	processed_pseudogene
ENSG00000280022	ENST00000625174	TEC
ENSG00000260812	ENST00000567349	processed_pseudogene
ENSG00000128524	ENST00000249289	protein_coding
ENSG00000282026	ENST00000631940	transcribed_unprocessed_pseudogene
ENSG00000233851	ENST00000422510	antisense
ENSG00000122644	ENST00000396662	protein_coding
ENSG00000272477	ENST00000607148	sense_intronic
ENSG00000227309	ENST00000449897	processed_pseudogene
ENSG00000138744	ENST00000286733	protein_coding
ENSG00000206455	ENST00000400401	protein_coding
ENSG00000132376	ENST00000421807	protein_coding
ENSG00000121075	ENST00000589003	protein_coding
ENSG00000267137	ENST00000592766	antisense
ENSG00000033327	ENST00000340149	protein_coding
ENSG00000157653	ENST00000490544	protein_coding
ENSG00000267733	ENST00000592801	transcribed_processed_pseudogene
ENSG00000267076	ENST00000590792	processed_pseudogene
ENSG00000094631	ENST00000423941	protein_coding
ENSG00000267643	ENST00000592203	lincRNA
ENSG00000095380	ENST00000210444	protein_coding
ENSG00000279285	ENST00000625003	TEC
ENSG00000106327	ENST00000490084	protein_coding
ENSG00000231386	ENST00000451333	processed_pseudogene
ENSG00000253691	ENST00000523309	IG_V_pseudogene
ENSG00000240627	ENST00000468490	processed_pseudogene
ENSG00000278734	ENST00000614543	processed_pseudogene
ENSG00000248918	ENST00000508923	lincRNA
ENSG00000251601	ENST00000514113	lincRNA
ENSG00000244081	ENST00000450223	unprocessed_pseudogene
ENSG00000270830	ENST00000605737	processed_pseudogene
ENSG00000228034	ENST00000447764	processed_pseudogene
ENSG00000234612	ENST00000446960	processed_pseudogene
ENSG00000233871	ENST00000449852	processed_transcript
ENSG00000226225	ENST00000434122	protein_coding
ENSG00000213621	ENST00000454001	processed_pseudogene
ENSG00000281349	ENST00000626971	lincRNA
ENSG00000234363	ENST00000453800	processed_pseudogene
ENSG00000106785	ENST00000375098	protein_coding
ENSG00000281767	ENST00000629470	lincRNA
ENSG00000131484	ENST00000588189	lincRNA
ENSG00000266918	ENST00000587960	TEC
ENSG00000213620	ENST00000327215	processed_pseudogene
ENSG00000279805	ENST00000624395	TEC
ENSG00000267198	ENST00000590995	lincRNA
ENSG00000159263	ENST00000460783	protein_coding
ENSG00000136938	ENST00000339399	protein_coding
ENSG00000285731	ENST00000649558	lincRNA
ENSG00000224269	ENST00000430607	antisense
ENSG00000213383	ENST00000393779	processed_pseudogene
ENSG00000267261	ENST00000585562	protein_coding
ENSG00000236570	ENST00000421404	processed_pseudogene
ENSG00000214286	ENST00000417487	processed_pseudogene
ENSG00000271771	ENST00000607051	lincRNA
ENSG00000213304	ENST00000483614	processed_pseudogene
ENSG00000236693	ENST00000411749	protein_coding
ENSG00000231580	ENST00000425426	processed_pseudogene
ENSG00000166337	ENST00000616342	protein_coding
ENSG00000255680	ENST00000545572	antisense
ENSG00000147255	ENST00000370910	protein_coding
ENSG00000228450	ENST00000422384	processed_pseudogene
ENSG00000242610	ENST00000454101	unprocessed_pseudogene
ENSG00000185078	ENST00000423843	processed_pseudogene
ENSG00000229177	ENST00000453087	lincRNA
ENSG00000243697	ENST00000473913	processed_pseudogene
ENSG00000152620	ENST00000397338	protein_coding
ENSG00000245711	ENST00000501794	antisense
ENSG00000277163	ENST00000614725	protein_coding
ENSG00000231781	ENST00000455845	lincRNA
ENSG00000233444	ENST00000426710	processed_pseudogene
ENSG00000276851	ENST00000612365	lincRNA
ENSG00000228122	ENST00000448961	processed_pseudogene
ENSG00000278691	ENST00000621459	transcribed_unprocessed_pseudogene
ENSG00000282834	ENST00000634407	processed_pseudogene
ENSG00000181626	ENST00000587848	protein_coding
ENSG00000140939	ENST00000565560	protein_coding
ENSG00000140848	ENST00000290776	protein_coding
ENSG00000167468	ENST00000354171	protein_coding
ENSG00000102900	ENST00000308159	protein_coding
ENSG00000261689	ENST00000568249	processed_pseudogene
ENSG00000044459	ENST00000484374	protein_coding
ENSG00000259540	ENST00000559349	antisense
ENSG00000138778	ENST00000380026	protein_coding
ENSG00000259381	ENST00000561269	processed_pseudogene
ENSG00000229013	ENST00000445475	processed_pseudogene
ENSG00000111642	ENST00000357008	protein_coding
ENSG00000236353	ENST00000420432	protein_coding
ENSG00000247271	ENST00000501079	antisense
ENSG00000276638	ENST00000615088	lincRNA
ENSG00000164118	ENST00000503780	protein_coding
ENSG00000224455	ENST00000478392	protein_coding
ENSG00000275793	ENST00000619918	protein_coding
ENSG00000196361	ENST00000359227	protein_coding
ENSG00000126550	ENST00000246896	protein_coding
ENSG00000128394	ENST00000491387	protein_coding
ENSG00000226994	ENST00000453451	lincRNA
ENSG00000277540	ENST00000612389	protein_coding
ENSG00000163704	ENST00000295984	protein_coding
ENSG00000248540	ENST00000563727	lincRNA
ENSG00000130733	ENST00000253031	protein_coding
ENSG00000103994	ENST00000263805	protein_coding
ENSG00000232042	ENST00000439244	processed_pseudogene
ENSG00000279225	ENST00000624988	TEC
ENSG00000169895	ENST00000380155	protein_coding
ENSG00000241899	ENST00000492841	processed_pseudogene
ENSG00000273838	ENST00000611020	lincRNA
ENSG00000262759	ENST00000571150	processed_pseudogene
ENSG00000108384	ENST00000461271	protein_coding
ENSG00000226470	ENST00000456717	processed_pseudogene
ENSG00000010438	ENST00000361005	protein_coding
ENSG00000260427	ENST00000561884	processed_pseudogene
ENSG00000161914	ENST00000590296	protein_coding
ENSG00000261486	ENST00000565168	processed_pseudogene
ENSG00000237083	ENST00000435405	processed_pseudogene
ENSG00000270578	ENST00000604432	processed_pseudogene
ENSG00000141441	ENST00000583696	protein_coding
ENSG00000188070	ENST00000433688	protein_coding
ENSG00000149218	ENST00000278505	protein_coding
ENSG00000259782	ENST00000561624	sense_intronic
ENSG00000198488	ENST00000528622	protein_coding
ENSG00000184205	ENST00000553557	protein_coding
ENSG00000265203	ENST00000584701	protein_coding
ENSG00000251354	ENST00000508013	unprocessed_pseudogene
ENSG00000233780	ENST00000424329	transcribed_processed_pseudogene
ENSG00000260392	ENST00000562300	lincRNA
ENSG00000134574	ENST00000622878	protein_coding
ENSG00000009724	ENST00000400897	protein_coding
ENSG00000248738	ENST00000520914	antisense
ENSG00000273804	ENST00000619102	unprocessed_pseudogene
ENSG00000248821	ENST00000512705	unprocessed_pseudogene
ENSG00000136731	ENST00000430075	protein_coding
ENSG00000103495	ENST00000545521	protein_coding
ENSG00000134146	ENST00000560386	protein_coding
ENSG00000262418	ENST00000573298	protein_coding
ENSG00000079215	ENST00000265113	protein_coding
ENSG00000259494	ENST00000312475	protein_coding
ENSG00000259217	ENST00000559855	unprocessed_pseudogene
ENSG00000279945	ENST00000623274	TEC
ENSG00000237347	ENST00000412461	processed_pseudogene
ENSG00000259688	ENST00000557918	processed_pseudogene
ENSG00000259516	ENST00000560832	transcribed_processed_pseudogene
ENSG00000132155	ENST00000251849	protein_coding
ENSG00000237138	ENST00000437109	antisense
ENSG00000181274	ENST00000371019	protein_coding
ENSG00000108849	ENST00000587926	protein_coding
ENSG00000225850	ENST00000445808	bidirectional_promoter_lncRNA
ENSG00000237124	ENST00000423638	unprocessed_pseudogene
ENSG00000272877	ENST00000572276	unprocessed_pseudogene
ENSG00000131368	ENST00000496484	protein_coding
ENSG00000282422	ENST00000632579	processed_pseudogene
ENSG00000173421	ENST00000296449	protein_coding
ENSG00000270538	ENST00000604776	processed_pseudogene
ENSG00000167202	ENST00000465531	protein_coding
ENSG00000285768	ENST00000650562	lincRNA
ENSG00000228284	ENST00000445944	protein_coding
ENSG00000234720	ENST00000423669	processed_pseudogene
ENSG00000186513	ENST00000641291	protein_coding
ENSG00000277422	ENST00000619970	transcribed_processed_pseudogene
ENSG00000168924	ENST00000302787	protein_coding
ENSG00000270416	ENST00000605109	processed_pseudogene
ENSG00000274343	ENST00000540724	processed_pseudogene
ENSG00000144452	ENST00000272895	protein_coding
ENSG00000260478	ENST00000568286	lincRNA
ENSG00000224051	ENST00000464957	protein_coding
ENSG00000232139	ENST00000445161	lincRNA
ENSG00000071243	ENST00000315870	protein_coding
ENSG00000133612	ENST00000490097	protein_coding
ENSG00000198491	ENST00000356133	antisense
ENSG00000276880	ENST00000629591	protein_coding
ENSG00000248871	ENST00000293826	protein_coding
ENSG00000235444	ENST00000457237	processed_pseudogene
ENSG00000138777	ENST00000341695	protein_coding
ENSG00000224391	ENST00000449783	antisense
ENSG00000175077	ENST00000312295	protein_coding
ENSG00000276053	ENST00000619717	protein_coding
ENSG00000151612	ENST00000508784	protein_coding
ENSG00000236529	ENST00000447086	processed_pseudogene
ENSG00000279481	ENST00000623323	TEC
ENSG00000226159	ENST00000428485	lincRNA
ENSG00000263238	ENST00000573499	protein_coding
ENSG00000281951	ENST00000633877	processed_transcript
ENSG00000176378	ENST00000455962	processed_pseudogene
ENSG00000158186	ENST00000289104	protein_coding
ENSG00000095203	ENST00000374566	protein_coding
ENSG00000076826	ENST00000160298	protein_coding
ENSG00000277971	ENST00000429594	protein_coding
ENSG00000264449	ENST00000582939	antisense
ENSG00000188677	ENST00000406477	protein_coding
ENSG00000232905	ENST00000437852	processed_pseudogene
ENSG00000214669	ENST00000398764	processed_pseudogene
ENSG00000285670	ENST00000647804	lincRNA
ENSG00000274312	ENST00000622210	lincRNA
ENSG00000277367	ENST00000613011	processed_pseudogene
ENSG00000267758	ENST00000592536	antisense
ENSG00000277529	ENST00000613227	transcribed_unprocessed_pseudogene
ENSG00000233734	ENST00000433334	protein_coding
ENSG00000172336	ENST00000303151	protein_coding
ENSG00000185290	ENST00000329309	protein_coding
ENSG00000269609	ENST00000494270	processed_transcript
ENSG00000120055	ENST00000625129	protein_coding
ENSG00000215003	ENST00000482912	processed_pseudogene
ENSG00000250200	ENST00000511798	processed_pseudogene
ENSG00000265415	ENST00000577678	antisense
ENSG00000237165	ENST00000457875	protein_coding
ENSG00000269692	ENST00000598909	processed_pseudogene
ENSG00000259611	ENST00000561215	lincRNA
ENSG00000214646	ENST00000563867	transcribed_unprocessed_pseudogene
ENSG00000280412	ENST00000623588	TEC
ENSG00000205396	ENST00000546512	processed_transcript
ENSG00000236953	ENST00000417513	sense_intronic
ENSG00000213333	ENST00000532878	transcribed_processed_pseudogene
ENSG00000180182	ENST00000324817	protein_coding
ENSG00000224105	ENST00000440933	protein_coding
ENSG00000227482	ENST00000428292	lincRNA
ENSG00000163885	ENST00000508140	protein_coding
ENSG00000223461	ENST00000456035	antisense
ENSG00000279328	ENST00000624121	TEC
ENSG00000272682	ENST00000609936	lincRNA
ENSG00000257558	ENST00000546909	processed_pseudogene
ENSG00000282897	ENST00000635661	TEC
ENSG00000234636	ENST00000456333	antisense
ENSG00000235076	ENST00000449535	processed_pseudogene
ENSG00000254093	ENST00000314787	protein_coding
ENSG00000170166	ENST00000306324	protein_coding
ENSG00000188101	ENST00000340858	unprocessed_pseudogene
